id,city_name,state_name,Week,Year,avg_aqi
920,Escondido,California,0,1999,91.5
1033,El Cajon,California,0,1999,89.5
1985,San Diego,California,0,1999,96.5
3431,Ridgecrest,California,0,2000,109
3445,Bakersfield,California,0,2000,106
3598,Lancaster,California,0,2000,56
3614,Pasadena,California,0,2000,81
3667,Reseda,California,0,2000,130
3708,Pico Rivera,California,0,2000,123
3739,Los Angeles,California,0,2000,88
3874,Truckee,California,0,2000,72
4388,Chula Vista,California,0,2000,54
4406,Escondido,California,0,2000,52
4465,Stockton,California,0,2000,91
4481,San Luis Obispo,California,0,2000,38
4572,San Jose,California,0,2000,57
4632,Vallejo,California,0,2000,61
4767,Woodland,California,0,2000,68
4864,Concord,California,0,2000,59
5059,Long Beach,California,0,2000,152
5145,Merced,California,0,2000,112
5212,Mission Viejo,California,0,2000,70
5268,Riverside,California,0,2000,82
5373,San Bernardino,California,0,2000,60
5387,Victorville,California,0,2000,61
5403,El Cajon,California,0,2000,63
5494,Atascadero,California,0,2000,60
5534,Santa Maria,California,0,2000,38
5537,Santa Barbara,California,0,2000,36
5701,Livermore,California,0,2000,55
5705,Fremont,California,0,2000,51
5770,Fresno,California,0,2000,178
5778,Brawley,California,0,2000,24
5797,Calexico,California,0,2000,54
5859,Azusa,California,0,2000,74
5963,Alturas,California,0,2000,107
6061,Sacramento,California,0,2000,131.5
6120,San Francisco,California,0,2000,51
6222,Santa Rosa,California,0,2000,96
6233,Modesto,California,0,2000,119
6253,Not in a city,California,0,2000,74
6270,Simi Valley,California,0,2000,72
6305,San Andreas,California,0,2000,89
6326,South Lake Tahoe,California,0,2000,66
6363,El Centro,California,0,2000,23
6399,Lakeport,California,0,2000,23
6413,Lynwood,California,0,2000,158
6427,Ukiah,California,0,2000,59
6473,Anaheim,California,0,2000,77
6480,Roseville,California,0,2000,119
6487,Quincy,California,0,2000,97
6496,Indio,California,0,2000,30
6497,Palm Springs,California,0,2000,37
6498,Rubidoux,California,0,2000,78
6514,Big Bear City,California,0,2000,34
6527,San Diego,California,0,2000,47
6561,Redwood City,California,0,2000,40
6596,Redding,California,0,2000,124
6637,Thousand Oaks,California,0,2000,58
6675,Livermore,California,0,2001,147
6726,Colusa,California,0,2001,78
6761,Concord,California,0,2001,118
6777,South Lake Tahoe,California,0,2001,91
6813,Not in a city,California,0,2001,47
6964,Keeler,California,0,2001,13
7042,Ridgecrest,California,0,2001,29.5
7057,Corcoran,California,0,2001,186
7077,Lakeport,California,0,2001,20
7106,Azusa,California,0,2001,60
7173,Long Beach,California,0,2001,85.33333333
7176,Pico Rivera,California,0,2001,162
7180,Los Angeles,California,0,2001,90
7552,Portola,California,0,2001,99.5
7568,Quincy,California,0,2001,121.5
7592,Palm Springs,California,0,2001,23
7607,Riverside,California,0,2001,64
7645,Indio,California,0,2001,50
7670,Rubidoux,California,0,2001,68
7739,Sacramento,California,0,2001,119.8
7764,Victorville,California,0,2001,58
7787,San Bernardino,California,0,2001,55
7991,San Diego,California,0,2001,96.42857143
8037,San Francisco,California,0,2001,135.1666667
8057,Stockton,California,0,2001,162
8095,Atascadero,California,0,2001,152
8130,Redwood City,California,0,2001,142
8164,San Jose,California,0,2001,151.4444444
8248,Santa Rosa,California,0,2001,116.5
8352,Simi Valley,California,0,2001,32
8530,Calexico,California,0,2001,80
8722,Burbank,California,0,2001,111
8727,Lancaster,California,0,2001,64.5
8765,Ukiah,California,0,2001,75
8789,Alturas,California,0,2001,99
8809,Salinas,California,0,2001,69
8832,Grass Valley,California,0,2001,13
8858,Mission Viejo,California,0,2001,68.5
9074,Escondido,California,0,2001,76.2
9145,San Luis Obispo,California,0,2001,79
9197,Live Oak,California,0,2001,46
9201,Redding,California,0,2001,87
9301,Thousand Oaks,California,0,2001,18
9320,Woodland,California,0,2001,90
9362,Fremont,California,0,2001,119
9367,San Andreas,California,0,2001,46
9417,Eureka,California,0,2001,72
9461,Bakersfield,California,0,2001,205
9467,Mojave,California,0,2001,11
9521,Lynwood,California,0,2001,160
9583,Mammoth Lakes,California,0,2001,90.5
9611,Anaheim,California,0,2001,82
9632,Roseville,California,0,2001,122
9705,Fontana,California,0,2001,68
9737,El Cajon,California,0,2001,99.66666667
9802,Santa Maria,California,0,2001,40
9847,Vallejo,California,0,2001,157
9872,Yuba City,California,0,2001,147
9891,Piru,California,0,2001,15
10048,Pasadena,California,0,2001,38
10057,Reseda,California,0,2001,133
10099,Truckee,California,0,2001,67
10140,Ontario,California,0,2001,86.5
10156,Big Bear City,California,0,2001,70
10170,Chula Vista,California,0,2001,93.5
10296,Visalia,California,0,2002,63
10319,Livermore,California,0,2002,78
10504,Fresno,California,0,2002,72.4
10512,Clovis,California,0,2002,21
10569,Calexico,California,0,2002,93.5
10602,Keeler,California,0,2002,17
10693,Bakersfield,California,0,2002,86.77777778
10731,Corcoran,California,0,2002,72
10831,Los Angeles,California,0,2002,105.4
10832,Pico Rivera,California,0,2002,118.5
10894,Burbank,California,0,2002,120.5
10949,Azusa,California,0,2002,91.8
11087,Salinas,California,0,2002,8
11130,Grass Valley,California,0,2002,4
11191,Anaheim,California,0,2002,127.75
11286,Rubidoux,California,0,2002,121.2
11445,Big Bear City,California,0,2002,48
11474,Ontario,California,0,2002,118
11510,San Bernardino,California,0,2002,101
11605,Chula Vista,California,0,2002,85
11608,San Diego,California,0,2002,93.28571429
11638,El Cajon,California,0,2002,94.75
11646,Escondido,California,0,2002,109.8
11766,Stockton,California,0,2002,55.5
11851,San Jose,California,0,2002,37.1
11929,Vallejo,California,0,2002,75
11937,Santa Rosa,California,0,2002,47
11971,Modesto,California,0,2002,65.5
12011,Simi Valley,California,0,2002,64.5
12067,Thousand Oaks,California,0,2002,84
12078,Piru,California,0,2002,37
12108,Woodland,California,0,2002,25
12155,Not in a city,California,0,2002,27.2
12188,Concord,California,0,2002,55.4
12232,Eureka,California,0,2002,51
12328,Long Beach,California,0,2002,116.6
12357,Reseda,California,0,2002,97.5
12427,Lancaster,California,0,2002,50
12432,Lynwood,California,0,2002,125.5
12456,Ukiah,California,0,2002,18
12463,Merced,California,0,2002,63
12525,Roseville,California,0,2002,17
12567,Indio,California,0,2002,44.5
12612,Sacramento,California,0,2002,46.6
12651,Fontana,California,0,2002,107
12723,San Francisco,California,0,2002,51.2
12752,Atascadero,California,0,2002,14
12769,Redwood City,California,0,2002,46.5
12989,Fremont,California,0,2002,42
13117,Mojave,California,0,2002,19
13180,Pasadena,California,0,2002,104
13232,Truckee,California,0,2002,31
13243,Mission Viejo,California,0,2002,113.5
13274,Portola,California,0,2002,102
13282,Palm Springs,California,0,2002,20.5
13290,Riverside,California,0,2002,117
13429,Santa Maria,California,0,2002,19
13443,Live Oak,California,0,2002,16
13564,San Andreas,California,0,2002,8
13587,South Lake Tahoe,California,0,2002,25
13637,Ridgecrest,California,0,2002,53
13655,Lakeport,California,0,2002,7
13768,Victorville,California,0,2002,55
13807,San Luis Obispo,California,0,2002,18
13869,Redding,California,0,2002,17
13873,Shasta Lake,California,0,2002,4
13922,Visalia,California,0,2003,127
13999,San Andreas,California,0,2003,38
14137,Fresno,California,0,2003,130.25
14308,Bakersfield,California,0,2003,121.6666667
14355,Lakeport,California,0,2003,20
14552,Burbank,California,0,2003,57
14583,Long Beach,California,0,2003,73.75
14624,Azusa,California,0,2003,25.5
14644,Ukiah,California,0,2003,57
14681,Merced,California,0,2003,86
14777,Mission Viejo,California,0,2003,30
14841,Roseville,California,0,2003,63
14855,Portola,California,0,2003,115.5
15001,Sacramento,California,0,2003,88.75
15107,Ontario,California,0,2003,61
15178,Big Bear City,California,0,2003,99
15180,Fontana,California,0,2003,49
15213,San Diego,California,0,2003,48.8
15278,Escondido,California,0,2003,56
15299,El Cajon,California,0,2003,72
15366,San Francisco,California,0,2003,62.5
15395,Atascadero,California,0,2003,55
15499,San Jose,California,0,2003,87.125
15514,Live Oak,California,0,2003,42
15652,Simi Valley,California,0,2003,24
15667,Thousand Oaks,California,0,2003,16
15763,Livermore,California,0,2003,76
15789,Not in a city,California,0,2003,42
15819,Concord,California,0,2003,68.66666667
15835,South Lake Tahoe,California,0,2003,70
15850,Clovis,California,0,2003,110
15889,El Centro,California,0,2003,22
16088,Los Angeles,California,0,2003,57
16175,Truckee,California,0,2003,68
16248,Quincy,California,0,2003,33
16309,Riverside,California,0,2003,35
16324,Arden-Arcade,California,0,2003,105.75
16492,San Luis Obispo,California,0,2003,35
16528,Redwood City,California,0,2003,71
16587,Redding,California,0,2003,19
16603,Shasta Lake,California,0,2003,9
16769,Fremont,California,0,2003,56
16805,Colusa,California,0,2003,33
16934,Lynwood,California,0,2003,55
16993,Salinas,California,0,2003,33
17008,Grass Valley,California,0,2003,13
17025,Anaheim,California,0,2003,63
17061,Rubidoux,California,0,2003,49
17107,San Bernardino,California,0,2003,46
17118,Chula Vista,California,0,2003,33
17183,Santa Maria,California,0,2003,39
17240,Santa Rosa,California,0,2003,88.5
17260,Modesto,California,0,2003,93
17299,Piru,California,0,2003,37
17307,Woodland,California,0,2003,25
17380,Eureka,California,0,2003,30
17394,Keeler,California,0,2003,13
17399,Ridgecrest,California,0,2003,27
17404,Mojave,California,0,2003,14
17408,Corcoran,California,0,2003,89
17428,Pico Rivera,California,0,2003,62
17440,Pasadena,California,0,2003,35
17442,Reseda,California,0,2003,55
17519,Indio,California,0,2003,45
17523,Palm Springs,California,0,2003,14
17568,Stockton,California,0,2003,74
17636,Vallejo,California,0,2003,38
17651,Yuba City,California,0,2003,63
17725,Livermore,California,0,2004,37
17867,Fresno,California,0,2004,43.75
18005,Ridgecrest,California,0,2004,9
18030,Bakersfield,California,0,2004,86.8
18328,Long Beach,California,0,2004,122
18435,Truckee,California,0,2004,4
18513,Anaheim,California,0,2004,79.33333333
18688,Sacramento,California,0,2004,57.8
18765,Arden-Arcade,California,0,2004,71.66666667
19020,Chula Vista,California,0,2004,83
19050,San Francisco,California,0,2004,27.66666667
19081,Stockton,California,0,2004,59
19124,Redwood City,California,0,2004,41
19203,San Jose,California,0,2004,63.83333333
19428,Woodland,California,0,2004,50
19495,Colusa,California,0,2004,25
19507,Concord,California,0,2004,45
19571,El Centro,California,0,2004,161
19607,Keeler,California,0,2004,13
19673,Lancaster,California,0,2004,33
19723,Los Angeles,California,0,2004,72
19731,Azusa,California,0,2004,54.66666667
19816,Merced,California,0,2004,50
20119,Escondido,California,0,2004,93.33333333
20121,El Cajon,California,0,2004,72.33333333
20287,Modesto,California,0,2004,61
20372,Simi Valley,California,0,2004,96
20571,Burbank,California,0,2004,153
20701,Palm Springs,California,0,2004,60
20717,Indio,California,0,2004,85
20753,Victorville,California,0,2004,29.5
20766,San Bernardino,California,0,2004,142
20792,San Diego,California,0,2004,63
20895,Vallejo,California,0,2004,82
20961,Not in a city,California,0,2004,69
20979,Visalia,California,0,2004,33
20984,Fremont,California,0,2004,46
21026,Clovis,California,0,2004,48
21050,Brawley,California,0,2004,118
21070,Corcoran,California,0,2004,60
21101,Reseda,California,0,2004,151
21106,Pico Rivera,California,0,2004,142
21168,Portola,California,0,2004,25
21198,Fontana,California,0,2004,93
21304,Santa Rosa,California,0,2004,36
21324,Piru,California,0,2004,67
21332,Thousand Oaks,California,0,2004,88
21370,Visalia,California,0,2005,25
21393,Livermore,California,0,2005,35
21550,Clovis,California,0,2005,30
21560,Fresno,California,0,2005,31
21598,El Centro,California,0,2005,38
21616,Brawley,California,0,2005,29
21748,Bakersfield,California,0,2005,56.66666667
21822,Reseda,California,0,2005,96
21949,Burbank,California,0,2005,117
21972,Los Angeles,California,0,2005,95
21995,Lynwood,California,0,2005,110
22139,Truckee,California,0,2005,13
22434,Sacramento,California,0,2005,27
22608,Chula Vista,California,0,2005,48
22805,Stockton,California,0,2005,17
22997,Vallejo,California,0,2005,34
23397,Ridgecrest,California,0,2005,6
23455,Long Beach,California,0,2005,91.5
23554,Merced,California,0,2005,25
23605,Anaheim,California,0,2005,72
23823,San Diego,California,0,2005,38
23829,Escondido,California,0,2005,120
23851,San Francisco,California,0,2005,20
23906,Redwood City,California,0,2005,32
24015,Modesto,California,0,2005,25
24052,Piru,California,0,2005,29
24056,Thousand Oaks,California,0,2005,36
24302,Pico Rivera,California,0,2005,75
24413,Portola,California,0,2005,38
24449,San Bernardino,California,0,2005,53
24457,Victorville,California,0,2005,46
24459,Fontana,California,0,2005,65
24678,Fremont,California,0,2005,31
24698,Concord,California,0,2005,22
24710,Calexico,California,0,2005,56
24724,Keeler,California,0,2005,8
24762,Pasadena,California,0,2005,62
24775,Lancaster,California,0,2005,25
24798,Mammoth Lakes,California,0,2005,29
24821,Mission Viejo,California,0,2005,41
24847,Indio,California,0,2005,38
24850,Rubidoux,California,0,2005,79
24852,Riverside,California,0,2005,82
24854,Arden-Arcade,California,0,2005,29
24939,San Jose,California,0,2005,24
24982,Santa Rosa,California,0,2005,41
25005,Simi Valley,California,0,2005,65
25007,Not in a city,California,0,2005,23
28851,Visalia,California,0,2007,105
28898,Fremont,California,0,2007,48.5
28900,Livermore,California,0,2007,57.5
29042,Fresno,California,0,2007,118
29105,Calexico,California,0,2007,74.5
29123,Brawley,California,0,2007,3
29163,El Centro,California,0,2007,36
29395,Burbank,California,0,2007,57.5
29444,Azusa,California,0,2007,44.75
29506,Long Beach,California,0,2007,59.83333333
29516,Pico Rivera,California,0,2007,66
29527,Los Angeles,California,0,2007,47
29538,Reseda,California,0,2007,37
29576,Merced,California,0,2007,102.5
29684,Mission Viejo,California,0,2007,27.5
29698,Anaheim,California,0,2007,53.2
29705,Roseville,California,0,2007,53
29823,Palm Springs,California,0,2007,14
29876,Mira Loma,California,0,2007,53.5
29900,Sacramento,California,0,2007,65.91666667
30070,Fontana,California,0,2007,41.5
30161,San Diego,California,0,2007,54.83333333
30211,Escondido,California,0,2007,58.4
30249,San Francisco,California,0,2007,42.83333333
30273,Stockton,California,0,2007,73
30417,Live Oak,California,0,2007,22
30496,Santa Rosa,California,0,2007,44
30529,Modesto,California,0,2007,90.5
30612,Thousand Oaks,California,0,2007,26
30716,Not in a city,California,0,2007,46.66666667
30737,Colusa,California,0,2007,44
30750,Concord,California,0,2007,54
30788,Eureka,California,0,2007,29.75
30877,Bakersfield,California,0,2007,93.33333333
30885,Corcoran,California,0,2007,111.5
31080,Truckee,California,0,2007,40
31147,Portola,California,0,2007,53
31190,Indio,California,0,2007,30.5
31230,Hollister,California,0,2007,25
31294,Big Bear City,California,0,2007,64
31304,El Cajon,California,0,2007,55
31423,Santa Barbara,California,0,2007,26
31429,Santa Maria,California,0,2007,22
31462,San Jose,California,0,2007,49.66666667
31592,Piru,California,0,2007,22.5
31624,Woodland,California,0,2007,51.5
31683,San Andreas,California,0,2007,50
31745,Keeler,California,0,2007,10.5
31793,Lakeport,California,0,2007,6
31847,Pasadena,California,0,2007,50
31892,Salinas,California,0,2007,45
31897,Grass Valley,California,0,2007,13
31988,Riverside,California,0,2007,43
31994,Arden-Arcade,California,0,2007,77.5
32034,San Bernardino,California,0,2007,75
32044,Ontario,California,0,2007,51.5
32086,Chula Vista,California,0,2007,45.5
32110,Atascadero,California,0,2007,41
32203,Shasta Lake,California,0,2007,29
32230,Yuba City,California,0,2007,38
32292,Clovis,California,0,2007,100
32329,Mojave,California,0,2007,8
32364,Lancaster,California,0,2007,21
32391,Lynwood,California,0,2007,82
32399,Ukiah,California,0,2007,19
32459,Quincy,California,0,2007,65.66666667
32555,San Luis Obispo,California,0,2007,4
32562,Redwood City,California,0,2007,49.5
32612,Redding,California,0,2007,54
32627,Vallejo,California,0,2007,75
32644,Simi Valley,California,0,2007,23.5
32700,Fremont,California,0,2008,38
32705,Oakland,California,0,2008,35.66666667
32791,San Andreas,California,0,2008,42
32803,Concord,California,0,2008,48.2
32849,Fresno,California,0,2008,73
32903,Eureka,California,0,2008,57.33333333
32963,Calexico,California,0,2008,67
33012,Keeler,California,0,2008,10.5
33042,Mojave,California,0,2008,9
33090,Bakersfield,California,0,2008,85.28571429
33102,Corcoran,California,0,2008,61.5
33177,Long Beach,California,0,2008,31.7
33252,Azusa,California,0,2008,21.2
33271,Lynwood,California,0,2008,35
33684,Rubidoux,California,0,2008,34.4
33692,Palm Springs,California,0,2008,28.5
33735,Sacramento,California,0,2008,49.5
33814,Victorville,California,0,2008,25
33966,Chula Vista,California,0,2008,30
33982,San Diego,California,0,2008,37.57142857
34029,Escondido,California,0,2008,62.5
34053,San Francisco,California,0,2008,41.4
34108,Redwood City,California,0,2008,49.5
34154,San Jose,California,0,2008,54.4
34203,Gilroy,California,0,2008,38.5
34224,Live Oak,California,0,2008,30
34308,Santa Rosa,California,0,2008,51
34323,Modesto,California,0,2008,72
34460,Not in a city,California,0,2008,44
34465,Woodland,California,0,2008,53
34503,Livermore,California,0,2008,90
34622,El Centro,California,0,2008,53.5
34736,Pasadena,California,0,2008,39
34819,Burbank,California,0,2008,23
34838,Ukiah,California,0,2008,61
34858,Salinas,California,0,2008,28
34888,Truckee,California,0,2008,55
34921,Portola,California,0,2008,39
34951,Quincy,California,0,2008,59.5
34983,Riverside,California,0,2008,30.5
35010,Mira Loma,California,0,2008,33
35055,Arden-Arcade,California,0,2008,67
35100,San Bernardino,California,0,2008,52
35179,El Cajon,California,0,2008,62.5
35211,Stockton,California,0,2008,51
35428,Thousand Oaks,California,0,2008,8
35434,Simi Valley,California,0,2008,24
35537,Clovis,California,0,2008,58
35590,Ridgecrest,California,0,2008,57
35633,Lakeport,California,0,2008,13
35673,Reseda,California,0,2008,14.5
35684,Pico Rivera,California,0,2008,33
35756,Anaheim,California,0,2008,24.8
35883,Big Bear City,California,0,2008,104
35906,Fontana,California,0,2008,28
35982,Atascadero,California,0,2008,47
36021,Santa Barbara,California,0,2008,33
36062,Redding,California,0,2008,38
36070,Vallejo,California,0,2008,26
36149,Visalia,California,0,2008,75
36201,Brawley,California,0,2008,94
36299,Grass Valley,California,0,2008,13
36305,Mission Viejo,California,0,2008,23.5
36322,Indio,California,0,2008,48
36347,Hollister,California,0,2008,35
36384,Boulevard,California,0,2008,1
36436,San Luis Obispo,California,0,2008,44
36447,Santa Maria,California,0,2008,23
36480,Shasta Lake,California,0,2008,11
36538,Piru,California,0,2008,10
36582,Visalia,California,0,2009,87
36626,Livermore,California,0,2009,58
36940,Bakersfield,California,0,2009,121
37109,Los Angeles,California,0,2009,130
37237,Azusa,California,0,2009,112.6666667
37245,Compton,California,0,2009,158
37248,Pasadena,California,0,2009,141
37308,Merced,California,0,2009,80
37311,Salinas,California,0,2009,52
37416,Mission Viejo,California,0,2009,110
37653,Sacramento,California,0,2009,70
37806,Ontario,California,0,2009,129
37808,San Bernardino,California,0,2009,107
37864,San Diego,California,0,2009,100
38013,San Luis Obispo,California,0,2009,15
38104,San Jose,California,0,2009,63
38128,Live Oak,California,0,2009,46
38155,Redding,California,0,2009,68.5
38311,Yuba City,California,0,2009,42
38494,Concord,California,0,2009,56.33333333
38497,Fresno,California,0,2009,89.25
38511,Clovis,California,0,2009,95
38520,Eureka,California,0,2009,27
38605,Corcoran,California,0,2009,85
38674,Long Beach,California,0,2009,109.5
38801,Anaheim,California,0,2009,111.6666667
38848,Quincy,California,0,2009,73
38856,Portola,California,0,2009,109
39069,Escondido,California,0,2009,156
39085,El Cajon,California,0,2009,152
39110,San Francisco,California,0,2009,82
39124,Atascadero,California,0,2009,57
39261,Vallejo,California,0,2009,72.66666667
39279,Santa Rosa,California,0,2009,35
39317,Simi Valley,California,0,2009,67
39403,Fremont,California,0,2009,69
39415,San Andreas,California,0,2009,33
39461,Brawley,California,0,2009,80
39521,Lakeport,California,0,2009,3
39682,Indio,California,0,2009,61
39710,Hollister,California,0,2009,54
39793,Chula Vista,California,0,2009,121
39856,Santa Barbara,California,0,2009,79
39930,Modesto,California,0,2009,67
39964,Not in a city,California,0,2009,62
39977,Woodland,California,0,2009,68
40004,Oakland,California,0,2009,82
40032,Colusa,California,0,2009,48
40052,El Centro,California,0,2009,53
40079,Mojave,California,0,2009,13
40109,Lancaster,California,0,2009,57
40123,Burbank,California,0,2009,157
40134,Pico Rivera,California,0,2009,159
40160,Grass Valley,California,0,2009,28
40168,Truckee,California,0,2009,67
40177,Roseville,California,0,2009,65
40197,Riverside,California,0,2009,117
40199,Palm Springs,California,0,2009,24
40202,Arden-Arcade,California,0,2009,61
40230,Fontana,California,0,2009,92
40281,Stockton,California,0,2009,70
40337,Gilroy,California,0,2009,65
40372,Yreka,California,0,2009,53
40399,Piru,California,0,2009,27
40405,Thousand Oaks,California,0,2009,70
40439,Visalia,California,0,2010,92
40623,Eureka,California,0,2010,70.5
40661,El Centro,California,0,2010,49
40713,Keeler,California,0,2010,13
40789,Bakersfield,California,0,2010,92.5
40938,Long Beach,California,0,2010,66
40976,Burbank,California,0,2010,48
41157,Anaheim,California,0,2010,49
41414,Mira Loma,California,0,2010,92
41554,San Bernardino,California,0,2010,29
41630,Escondido,California,0,2010,65
41648,Chula Vista,California,0,2010,43
41733,Santa Barbara,California,0,2010,34
41799,Redding,California,0,2010,26.5
41902,Yuba City,California,0,2010,48
42173,Mojave,California,0,2010,11
42310,Pico Rivera,California,0,2010,53
42353,Mission Viejo,California,0,2010,32
42443,Palm Springs,California,0,2010,18
42450,Indio,California,0,2010,39
42471,Rubidoux,California,0,2010,43.5
42501,Arden-Arcade,California,0,2010,66
42531,Ontario,California,0,2010,45
42580,Big Bear City,California,0,2010,100
42623,San Diego,California,0,2010,51
42672,San Luis Obispo,California,0,2010,9
42695,Santa Maria,California,0,2010,15
42772,Modesto,California,0,2010,77
42798,Piru,California,0,2010,6
42858,Livermore,California,0,2010,58.5
42872,San Andreas,California,0,2010,30
42878,Colusa,California,0,2010,24
42890,Concord,California,0,2010,77.5
42915,Calexico,California,0,2010,76
42919,Brawley,California,0,2010,49
42939,Ridgecrest,California,0,2010,45
42981,Lancaster,California,0,2010,46
43019,Pasadena,California,0,2010,35
43024,Los Angeles,California,0,2010,40
43043,Merced,California,0,2010,84
43074,Roseville,California,0,2010,57
43087,Riverside,California,0,2010,16
43123,Sacramento,California,0,2010,52.5
43176,Fontana,California,0,2010,12
43185,Boulevard,California,0,2010,2
43210,El Cajon,California,0,2010,60
43251,San Jose,California,0,2010,48
43369,Fresno,California,0,2010,122.5
43404,Corcoran,California,0,2010,77
43417,Lakeport,California,0,2010,5
43437,Reseda,California,0,2010,22
43439,Compton,California,0,2010,82
43443,Azusa,California,0,2010,9
43469,Truckee,California,0,2010,22
43491,Portola,California,0,2010,68
43495,Quincy,California,0,2010,55
43563,Stockton,California,0,2010,74
43567,Atascadero,California,0,2010,48
43594,Shasta Lake,California,0,2010,10
43622,Thousand Oaks,California,0,2010,7
43628,Simi Valley,California,0,2010,5
43636,Not in a city,California,0,2010,10
44557,Rubidoux,California,0,2011,67
45116,Fresno,California,0,2011,26
45394,Anaheim,California,0,2011,48
45649,San Jose,California,0,2011,13
45798,Concord,California,0,2011,59
45860,Bakersfield,California,0,2011,20
45898,Long Beach,California,0,2011,72
46192,Livermore,California,0,2011,44
46265,Los Angeles,California,0,2011,55
46275,Burbank,California,0,2011,95
46341,Mira Loma,California,0,2011,68
46389,San Diego,California,0,2011,55
46424,Vallejo,California,0,2011,33
46435,Yuba City,California,0,2011,17
49413,Fresno,California,0,2013,118.5714286
49485,El Centro,California,0,2013,55.5
49582,Bakersfield,California,0,2013,107.8571429
49642,Lakeport,California,0,2013,14
49716,Reseda,California,0,2013,78.5
49779,Los Angeles,California,0,2013,56.6
49796,Burbank,California,0,2013,71
49873,Long Beach,California,0,2013,78.5
49918,Merced,California,0,2013,101
50015,Roseville,California,0,2013,65
50061,Quincy,California,0,2013,101.5
50152,Rubidoux,California,0,2013,47.2
50188,Palm Springs,California,0,2013,16.5
50215,Mira Loma,California,0,2013,62
50223,Riverside,California,0,2013,47
50399,Big Bear City,California,0,2013,99
50409,Fontana,California,0,2013,45.5
50467,San Diego,California,0,2013,43.57142857
50531,Chula Vista,California,0,2013,35
50551,San Jose,California,0,2013,75.5
50567,Redding,California,0,2013,52
50606,Yreka,California,0,2013,52
50616,Yuba City,California,0,2013,66.6
50703,Simi Valley,California,0,2013,40
50706,Thousand Oaks,California,0,2013,22
50750,Colusa,California,0,2013,33
50780,Eureka,California,0,2013,71.75
50814,Brawley,California,0,2013,54.5
50841,Calexico,California,0,2013,38
50892,Corcoran,California,0,2013,87
50920,Lancaster,California,0,2013,35
50971,Pico Rivera,California,0,2013,69
51047,Anaheim,California,0,2013,51
51055,Mission Viejo,California,0,2013,35.5
51113,Indio,California,0,2013,41.5
51202,San Bernardino,California,0,2013,67
51278,El Cajon,California,0,2013,66
51294,Escondido,California,0,2013,108
51451,Woodland,California,0,2013,56
51482,Clovis,California,0,2013,78.5
51538,Keeler,California,0,2013,8
51540,Ridgecrest,California,0,2013,35
51611,Compton,California,0,2013,103.5
51725,Sacramento,California,0,2013,73
51726,Arden-Arcade,California,0,2013,94.75
51782,Ontario,California,0,2013,61
51788,Boulevard,California,0,2013,4
51908,Visalia,California,0,2013,114.5
51995,Azusa,California,0,2013,19.5
52018,Grass Valley,California,0,2013,24
52057,Victorville,California,0,2013,53
52101,Shasta Lake,California,0,2013,17
52153,Not in a city,California,0,2013,14
52203,Chico,California,0,2014,101
52253,Fresno,California,0,2014,162.2
52310,Clovis,California,0,2014,153
52340,Eureka,California,0,2014,70
52401,Calexico,California,0,2014,88.5
52494,Bakersfield,California,0,2014,162.4
52522,Corcoran,California,0,2014,162
52576,Los Angeles,California,0,2014,95.25
52584,Azusa,California,0,2014,18
52629,Burbank,California,0,2014,95.5
52638,Pico Rivera,California,0,2014,59
52697,Anaheim,California,0,2014,102.25
52817,Riverside,California,0,2014,31
52827,Mira Loma,California,0,2014,102.25
52836,Rubidoux,California,0,2014,75
52967,San Bernardino,California,0,2014,28
53079,El Cajon,California,0,2014,81
53171,Yuba City,California,0,2014,67
53230,Simi Valley,California,0,2014,11
53254,Visalia,California,0,2014,160
53329,El Centro,California,0,2014,24
53365,Keeler,California,0,2014,13
53439,Long Beach,California,0,2014,102.1666667
53488,Merced,California,0,2014,128
53569,Indio,California,0,2014,38
53584,Sacramento,California,0,2014,72
53587,Arden-Arcade,California,0,2014,79.25
53632,San Diego,California,0,2014,75
53647,Escondido,California,0,2014,61
53871,Reseda,California,0,2014,38
53872,Compton,California,0,2014,84
53975,Palm Springs,California,0,2014,15
54018,Chula Vista,California,0,2014,65
54109,Brawley,California,0,2014,45
54162,Pasadena,California,0,2014,33
54204,Mission Viejo,California,0,2014,44
54240,Fontana,California,0,2014,53
54254,Ontario,California,0,2014,53
54260,San Jose,California,0,2014,95
54378,Chico,California,0,2015,100.5
54391,Fresno,California,0,2015,93
54547,Calexico,California,0,2015,159
54646,Bakersfield,California,0,2015,87.2
54832,Long Beach,California,0,2015,93.28571429
54951,Merced,California,0,2015,79
55063,Quincy,California,0,2015,117
55150,Palm Springs,California,0,2015,60
55357,San Bernardino,California,0,2015,102
55494,El Cajon,California,0,2015,64
55497,San Diego,California,0,2015,59.25
55526,San Jose,California,0,2015,92
55728,El Centro,California,0,2015,91
55834,Los Angeles,California,0,2015,69.33333333
55889,Azusa,California,0,2015,59
55901,Madera,California,0,2015,71
55970,Anaheim,California,0,2015,77
56040,Indio,California,0,2015,67
56058,Mira Loma,California,0,2015,97.33333333
56060,Rubidoux,California,0,2015,102.3333333
56095,Sacramento,California,0,2015,96.5
56158,Ontario,California,0,2015,93.66666667
56277,Yuba City,California,0,2015,92.33333333
56319,Clovis,California,0,2015,74
56333,Eureka,California,0,2015,58
56353,Brawley,California,0,2015,88
56366,Keeler,California,0,2015,17
56432,Pasadena,California,0,2015,70
56447,Pico Rivera,California,0,2015,79
56493,Mission Viejo,California,0,2015,55
