Id,state_name,Week,Year,avg_aqi,AgeGroup,A(H1),A(UnabletoSubtype),A(H3),A(H1N1)pdm09,A(SubtypingNotPerformed),B(VictoriaLineage),B(YamagataLineage),B(LineageUnspecified),H3N2v,NewMonth
0,California,1,1999,92.5,(0-4)yr,0,0,7,0,1,0,0,7,0,1999-1
1,California,1,1999,92.5,(5-24)yr,0,0,14,0,5,0,0,15,0,1999-1
2,California,1,1999,92.5,(25-64)yr,0,0,29,0,5,0,0,12,0,1999-1
3,California,1,1999,92.5,(65+)yr,0,0,12,0,14,0,0,6,0,1999-1
4,California,1,2000,75.4375,(0-4)yr,1,0,47,0,27,0,0,0,0,2000-1
5,California,1,2000,75.4375,(5-24)yr,1,0,54,0,24,0,0,0,0,2000-1
6,California,1,2000,75.4375,(25-64)yr,0,0,132,0,80,0,0,0,0,2000-1
7,California,1,2000,75.4375,(65+)yr,0,0,75,0,83,0,0,0,0,2000-1
8,California,1,2001,87.25445665430769,(0-4)yr,32,0,2,0,7,0,0,4,0,2001-1
9,California,1,2001,87.25445665430769,(5-24)yr,50,0,2,0,9,0,0,24,0,2001-1
10,California,1,2001,87.25445665430769,(25-64)yr,36,0,1,0,6,0,0,31,0,2001-1
11,California,1,2001,87.25445665430769,(65+)yr,0,0,0,0,1,0,0,1,0,2001-1
12,California,1,2002,61.261568061666665,(0-4)yr,0,0,28,0,12,0,0,0,0,2002-1
13,California,1,2002,61.261568061666665,(5-24)yr,0,0,25,0,14,0,0,0,0,2002-1
14,California,1,2002,61.261568061666665,(25-64)yr,0,0,33,0,7,0,0,1,0,2002-1
15,California,1,2002,61.261568061666665,(65+)yr,0,0,10,0,4,0,0,0,0,2002-1
16,California,1,2003,55.1435049025,(0-4)yr,4,0,1,0,1,0,0,5,0,2003-1
17,California,1,2003,55.1435049025,(5-24)yr,7,0,1,0,1,0,0,28,0,2003-1
18,California,1,2003,55.1435049025,(25-64)yr,13,0,4,0,1,0,0,6,0,2003-1
19,California,1,2003,55.1435049025,(65+)yr,0,0,2,0,0,0,0,0,0,2003-1
20,California,1,2004,68.14219858148937,(0-4)yr,0,0,91,0,28,0,0,1,0,2004-1
21,California,1,2004,68.14219858148937,(5-24)yr,0,0,52,0,17,0,0,0,0,2004-1
22,California,1,2004,68.14219858148937,(25-64)yr,0,0,61,0,29,0,0,0,0,2004-1
23,California,1,2004,68.14219858148937,(65+)yr,0,0,32,0,44,0,0,0,0,2004-1
24,California,1,2005,46.42013888895834,(0-4)yr,0,0,50,0,7,0,0,25,0,2005-1
25,California,1,2005,46.42013888895834,(5-24)yr,1,0,86,0,16,0,0,25,0,2005-1
26,California,1,2005,46.42013888895834,(25-64)yr,1,0,153,0,50,0,0,41,0,2005-1
27,California,1,2005,46.42013888895834,(65+)yr,0,0,69,0,55,0,0,4,0,2005-1
28,California,1,2007,48.906338028169,(0-4)yr,27,0,1,0,0,0,0,4,0,2007-1
29,California,1,2007,48.906338028169,(5-24)yr,50,0,7,0,7,0,0,18,0,2007-1
30,California,1,2007,48.906338028169,(25-64)yr,42,0,5,0,1,0,0,5,0,2007-1
31,California,1,2007,48.906338028169,(65+)yr,0,0,0,0,0,0,0,0,0,2007-1
32,California,1,2008,42.092244898000004,(0-4)yr,21,0,6,0,2,0,0,9,0,2008-1
33,California,1,2008,42.092244898000004,(5-24)yr,33,0,18,0,3,0,0,7,0,2008-1
34,California,1,2008,42.092244898000004,(25-64)yr,36,0,23,0,2,0,0,33,0,2008-1
35,California,1,2008,42.092244898000004,(65+)yr,0,0,6,0,1,0,0,6,0,2008-1
36,California,1,2009,78.03974359076923,(0-4)yr,11,0,1,0,0,0,0,1,0,2009-1
37,California,1,2009,78.03974359076923,(5-24)yr,22,0,1,0,1,0,0,1,0,2009-1
38,California,1,2009,78.03974359076923,(25-64)yr,8,0,2,0,0,0,0,0,0,2009-1
39,California,1,2009,78.03974359076923,(65+)yr,0,0,1,0,0,0,0,0,0,2009-1
40,California,1,2010,45.354838709677416,(0-4)yr,0,0,0,37,0,0,0,0,0,2010-1
41,California,1,2010,45.354838709677416,(5-24)yr,0,1,0,69,1,0,0,1,0,2010-1
42,California,1,2010,45.354838709677416,(25-64)yr,0,2,0,108,5,0,0,2,0,2010-1
43,California,1,2010,45.354838709677416,(65+)yr,0,0,1,11,3,0,0,0,0,2010-1
44,California,1,2011,48.0,(0-4)yr,0,0,153,38,3,0,0,50,0,2011-1
45,California,1,2011,48.0,(5-24)yr,0,0,189,115,9,0,0,114,0,2011-1
46,California,1,2011,48.0,(25-64)yr,0,0,314,157,6,0,0,72,0,2011-1
47,California,1,2011,48.0,(65+)yr,0,0,194,8,6,0,0,23,0,2011-1
48,California,1,2013,57.8283018881132,(0-4)yr,0,0,340,11,1,0,0,64,0,2013-1
49,California,1,2013,57.8283018881132,(5-24)yr,0,0,371,16,6,0,0,78,0,2013-1
50,California,1,2013,57.8283018881132,(25-64)yr,0,0,876,42,10,0,0,112,0,2013-1
51,California,1,2013,57.8283018881132,(65+)yr,0,0,1324,3,26,0,0,77,0,2013-1
52,California,1,2014,75.42991453076922,(0-4)yr,0,0,7,345,0,0,0,1,0,2014-1
53,California,1,2014,75.42991453076922,(5-24)yr,0,0,12,378,4,0,0,5,0,2014-1
54,California,1,2014,75.42991453076922,(25-64)yr,0,0,26,1327,8,0,0,5,0,2014-1
55,California,1,2014,75.42991453076922,(65+)yr,0,0,30,347,7,0,0,3,0,2014-1
56,California,1,2015,85.49265872916666,(0-4)yr,0,0,196,2,1,0,0,10,0,2015-1
57,California,1,2015,85.49265872916666,(5-24)yr,0,0,456,2,3,0,0,28,0,2015-1
58,California,1,2015,85.49265872916666,(25-64)yr,0,0,799,2,10,0,0,29,0,2015-1
59,California,1,2015,85.49265872916666,(65+)yr,0,0,1501,1,8,0,0,22,0,2015-1
60,California,1,2016,53.75886524893617,(0-4)yr,0,0,4,30,0,0,1,0,0,2016-1
61,California,1,2016,53.75886524893617,(5-24)yr,0,0,19,41,1,2,6,5,0,2016-1
62,California,1,2016,53.75886524893617,(25-64)yr,0,0,16,95,1,3,18,2,0,2016-1
63,California,1,2016,53.75886524893617,(65+)yr,0,0,8,22,0,2,9,1,0,2016-1
64,California,2,1999,76.46320346136363,(0-4)yr,0,0,18,0,4,0,0,4,0,1999-2
65,California,2,1999,76.46320346136363,(5-24)yr,0,0,35,0,7,0,0,35,0,1999-2
66,California,2,1999,76.46320346136363,(25-64)yr,0,0,44,0,5,0,0,17,0,1999-2
67,California,2,1999,76.46320346136363,(65+)yr,0,0,23,0,16,0,0,8,0,1999-2
68,California,2,2000,72.14646577390626,(0-4)yr,0,0,67,0,22,0,0,0,0,2000-2
69,California,2,2000,72.14646577390626,(5-24)yr,0,0,74,0,12,0,0,0,0,2000-2
70,California,2,2000,72.14646577390626,(25-64)yr,0,0,155,0,41,0,0,1,0,2000-2
71,California,2,2000,72.14646577390626,(65+)yr,0,0,72,0,45,0,0,0,0,2000-2
72,California,2,2001,75.79062290420288,(0-4)yr,21,0,0,0,8,0,0,15,0,2001-2
73,California,2,2001,75.79062290420288,(5-24)yr,111,0,0,0,24,0,0,48,0,2001-2
74,California,2,2001,75.79062290420288,(25-64)yr,44,0,3,0,11,0,0,28,0,2001-2
75,California,2,2001,75.79062290420288,(65+)yr,2,0,1,0,1,0,0,2,0,2001-2
76,California,2,2002,58.43407922106061,(0-4)yr,0,0,33,0,12,0,0,0,0,2002-2
77,California,2,2002,58.43407922106061,(5-24)yr,0,0,37,0,18,0,0,3,0,2002-2
78,California,2,2002,58.43407922106061,(25-64)yr,0,0,41,0,25,0,0,1,0,2002-2
79,California,2,2002,58.43407922106061,(65+)yr,0,0,17,0,12,0,0,0,0,2002-2
80,California,2,2003,58.07289150704225,(0-4)yr,4,0,2,0,0,0,0,14,0,2003-2
81,California,2,2003,58.07289150704225,(5-24)yr,23,0,5,0,6,0,0,61,0,2003-2
82,California,2,2003,58.07289150704225,(25-64)yr,17,0,11,0,3,0,0,8,0,2003-2
83,California,2,2003,58.07289150704225,(65+)yr,0,0,1,0,0,0,0,1,0,2003-2
84,California,2,2004,54.80721805581691,(0-4)yr,0,0,62,0,12,0,0,0,0,2004-2
85,California,2,2004,54.80721805581691,(5-24)yr,0,0,36,0,15,0,0,1,0,2004-2
86,California,2,2004,54.80721805581691,(25-64)yr,0,0,20,0,15,0,0,0,0,2004-2
87,California,2,2004,54.80721805581691,(65+)yr,0,0,15,0,19,0,0,0,0,2004-2
88,California,2,2005,36.57673622681818,(0-4)yr,0,0,35,0,14,0,0,20,0,2005-2
89,California,2,2005,36.57673622681818,(5-24)yr,0,0,91,0,36,0,0,44,0,2005-2
90,California,2,2005,36.57673622681818,(25-64)yr,1,0,116,0,26,0,0,35,0,2005-2
91,California,2,2005,36.57673622681818,(65+)yr,0,0,33,0,34,0,0,2,0,2005-2
92,California,2,2006,33.9557090286111,(0-4)yr,1,0,54,0,10,0,0,0,0,2006-2
93,California,2,2006,33.9557090286111,(5-24)yr,1,0,74,0,26,0,0,4,0,2006-2
94,California,2,2006,33.9557090286111,(25-64)yr,0,0,86,0,21,0,0,1,0,2006-2
95,California,2,2006,33.9557090286111,(65+)yr,0,0,56,0,4,0,0,1,0,2006-2
96,California,2,2007,42.103024632898546,(0-4)yr,42,0,3,0,5,0,0,8,0,2007-2
97,California,2,2007,42.103024632898546,(5-24)yr,89,0,16,0,2,0,0,21,0,2007-2
98,California,2,2007,42.103024632898546,(25-64)yr,35,0,11,0,1,0,0,11,0,2007-2
99,California,2,2007,42.103024632898546,(65+)yr,6,0,2,0,0,0,0,3,0,2007-2
100,California,2,2008,43.225553319999996,(0-4)yr,21,0,20,0,5,0,0,6,0,2008-2
101,California,2,2008,43.225553319999996,(5-24)yr,57,0,48,0,8,0,0,14,0,2008-2
102,California,2,2008,43.225553319999996,(25-64)yr,51,0,47,0,11,0,0,41,0,2008-2
103,California,2,2008,43.225553319999996,(65+)yr,6,0,6,0,2,0,0,16,0,2008-2
104,California,2,2009,52.90271012756755,(0-4)yr,12,0,1,0,0,0,0,1,0,2009-2
105,California,2,2009,52.90271012756755,(5-24)yr,33,0,3,0,0,0,0,2,0,2009-2
106,California,2,2009,52.90271012756755,(25-64)yr,19,0,4,0,0,0,0,4,0,2009-2
107,California,2,2009,52.90271012756755,(65+)yr,1,0,2,0,0,0,0,0,0,2009-2
108,California,2,2010,49.68160608676923,(0-4)yr,0,0,1,29,0,0,0,0,0,2010-2
109,California,2,2010,49.68160608676923,(5-24)yr,0,1,0,76,1,0,0,2,0,2010-2
110,California,2,2010,49.68160608676923,(25-64)yr,1,1,1,96,3,0,0,2,0,2010-2
111,California,2,2010,49.68160608676923,(65+)yr,0,0,1,7,1,0,0,0,0,2010-2
112,California,2,2011,37.65186147218182,(0-4)yr,0,0,149,69,2,0,0,58,0,2011-2
113,California,2,2011,37.65186147218182,(5-24)yr,0,0,277,217,3,0,0,192,0,2011-2
114,California,2,2011,37.65186147218182,(25-64)yr,0,0,298,203,9,0,0,65,0,2011-2
115,California,2,2011,37.65186147218182,(65+)yr,0,0,202,11,6,0,0,17,0,2011-2
116,California,2,2012,58.06154363627451,(0-4)yr,0,0,23,3,3,0,0,0,0,2012-2
117,California,2,2012,58.06154363627451,(5-24)yr,0,0,52,6,0,0,0,7,0,2012-2
118,California,2,2012,58.06154363627451,(25-64)yr,0,0,40,12,1,0,0,4,0,2012-2
119,California,2,2012,58.06154363627451,(65+)yr,0,0,20,0,0,0,0,2,0,2012-2
120,California,2,2013,33.67134353732143,(0-4)yr,0,0,279,9,2,0,0,60,0,2013-2
121,California,2,2013,33.67134353732143,(5-24)yr,0,0,612,35,2,0,0,137,0,2013-2
122,California,2,2013,33.67134353732143,(25-64)yr,0,0,969,46,13,0,0,137,0,2013-2
123,California,2,2013,33.67134353732143,(65+)yr,0,0,1266,10,39,0,0,79,0,2013-2
124,California,2,2014,63.72597402654544,(0-4)yr,0,0,7,292,1,0,0,1,0,2014-2
125,California,2,2014,63.72597402654544,(5-24)yr,0,0,15,513,5,0,0,5,0,2014-2
126,California,2,2014,63.72597402654544,(25-64)yr,0,0,27,1500,17,0,0,2,0,2014-2
127,California,2,2014,63.72597402654544,(65+)yr,0,0,35,319,3,0,0,0,0,2014-2
128,California,2,2015,71.07272652145834,(0-4)yr,0,0,218,1,2,0,0,13,0,2015-2
129,California,2,2015,71.07272652145834,(5-24)yr,0,0,680,0,3,0,0,34,0,2015-2
130,California,2,2015,71.07272652145834,(25-64)yr,0,0,682,3,7,0,0,39,0,2015-2
131,California,2,2015,71.07272652145834,(65+)yr,0,0,986,0,8,0,0,21,0,2015-2
132,California,2,2016,35.92115251891305,(0-4)yr,0,0,6,28,2,2,3,3,0,2016-2
133,California,2,2016,35.92115251891305,(5-24)yr,0,0,30,50,0,11,9,13,0,2016-2
134,California,2,2016,35.92115251891305,(25-64)yr,0,0,17,127,2,6,23,12,0,2016-2
135,California,2,2016,35.92115251891305,(65+)yr,0,0,14,18,0,2,12,6,0,2016-2
136,California,2,2017,35.2046099287234,(0-4)yr,0,0,133,5,0,7,3,4,0,2017-2
137,California,2,2017,35.2046099287234,(5-24)yr,0,0,458,9,2,22,24,6,0,2017-2
138,California,2,2017,35.2046099287234,(25-64)yr,0,0,478,13,7,14,26,6,0,2017-2
139,California,2,2017,35.2046099287234,(65+)yr,0,0,612,8,5,6,20,3,0,2017-2
140,California,3,1999,93.20238095279069,(0-4)yr,0,0,10,0,6,0,0,9,0,1999-3
141,California,3,1999,93.20238095279069,(5-24)yr,0,0,74,0,25,0,0,49,0,1999-3
142,California,3,1999,93.20238095279069,(25-64)yr,0,0,56,0,6,0,0,23,0,1999-3
143,California,3,1999,93.20238095279069,(65+)yr,0,0,15,0,36,0,0,1,0,1999-3
144,California,3,2000,73.22499999890626,(0-4)yr,0,0,27,0,4,0,0,0,0,2000-3
145,California,3,2000,73.22499999890626,(5-24)yr,2,0,63,0,8,0,0,1,0,2000-3
146,California,3,2000,73.22499999890626,(25-64)yr,0,0,94,0,19,0,0,0,0,2000-3
147,California,3,2000,73.22499999890626,(65+)yr,0,0,61,0,34,0,0,0,0,2000-3
148,California,3,2001,71.03136959550724,(0-4)yr,26,0,0,0,5,0,0,15,0,2001-3
149,California,3,2001,71.03136959550724,(5-24)yr,143,0,0,0,27,0,0,84,0,2001-3
150,California,3,2001,71.03136959550724,(25-64)yr,61,0,0,0,12,0,0,33,0,2001-3
151,California,3,2001,71.03136959550724,(65+)yr,1,0,1,0,4,0,0,6,0,2001-3
152,California,3,2002,71.84056721046153,(0-4)yr,0,0,62,0,36,0,0,0,0,2002-3
153,California,3,2002,71.84056721046153,(5-24)yr,0,0,100,0,57,0,0,3,0,2002-3
154,California,3,2002,71.84056721046153,(25-64)yr,1,0,68,0,47,0,0,1,0,2002-3
155,California,3,2002,71.84056721046153,(65+)yr,0,0,7,0,18,0,0,0,0,2002-3
156,California,3,2003,56.97560286902777,(0-4)yr,14,0,5,0,1,0,0,17,0,2003-3
157,California,3,2003,56.97560286902777,(5-24)yr,32,0,4,0,5,0,0,109,0,2003-3
158,California,3,2003,56.97560286902777,(25-64)yr,10,0,2,0,5,0,0,5,0,2003-3
159,California,3,2003,56.97560286902777,(65+)yr,0,0,0,0,4,0,0,1,0,2003-3
160,California,3,2004,66.868796129403,(0-4)yr,0,0,30,0,8,0,0,0,0,2004-3
161,California,3,2004,66.868796129403,(5-24)yr,0,0,22,0,12,0,0,0,0,2004-3
162,California,3,2004,66.868796129403,(25-64)yr,0,0,25,0,5,0,0,1,0,2004-3
163,California,3,2004,66.868796129403,(65+)yr,0,0,7,0,9,0,0,0,0,2004-3
164,California,3,2005,38.10665922625,(0-4)yr,0,0,37,0,8,0,0,17,0,2005-3
165,California,3,2005,38.10665922625,(5-24)yr,0,0,105,0,32,0,0,38,0,2005-3
166,California,3,2005,38.10665922625,(25-64)yr,1,0,125,0,41,0,0,48,0,2005-3
167,California,3,2005,38.10665922625,(65+)yr,1,0,58,0,30,0,0,7,0,2005-3
168,California,3,2006,48.95000577253333,(0-4)yr,0,0,34,0,3,0,0,2,0,2006-3
169,California,3,2006,48.95000577253333,(5-24)yr,1,0,109,0,14,0,0,3,0,2006-3
170,California,3,2006,48.95000577253333,(25-64)yr,1,0,76,0,7,0,0,4,0,2006-3
171,California,3,2006,48.95000577253333,(65+)yr,0,0,43,0,5,0,0,0,0,2006-3
172,California,3,2007,51.41416546318182,(0-4)yr,39,0,5,0,6,0,0,8,0,2007-3
173,California,3,2007,51.41416546318182,(5-24)yr,75,0,24,0,17,0,0,20,0,2007-3
174,California,3,2007,51.41416546318182,(25-64)yr,46,0,11,0,5,0,0,4,0,2007-3
175,California,3,2007,51.41416546318182,(65+)yr,4,0,2,0,0,0,0,0,0,2007-3
176,California,3,2008,47.078925353378395,(0-4)yr,29,0,29,0,3,0,0,20,0,2008-3
177,California,3,2008,47.078925353378395,(5-24)yr,84,0,100,0,5,0,0,24,0,2008-3
178,California,3,2008,47.078925353378395,(25-64)yr,57,0,55,0,13,0,0,49,0,2008-3
179,California,3,2008,47.078925353378395,(65+)yr,4,0,8,0,2,0,0,7,0,2008-3
180,California,3,2009,47.11867224432432,(0-4)yr,15,0,1,0,0,0,0,1,0,2009-3
181,California,3,2009,47.11867224432432,(5-24)yr,33,0,9,0,1,0,0,10,0,2009-3
182,California,3,2009,47.11867224432432,(25-64)yr,19,0,7,0,4,0,0,4,0,2009-3
183,California,3,2009,47.11867224432432,(65+)yr,3,0,2,0,0,0,0,3,0,2009-3
184,California,3,2010,37.03999748031747,(0-4)yr,0,0,0,32,0,0,0,1,0,2010-3
185,California,3,2010,37.03999748031747,(5-24)yr,0,1,0,115,1,0,0,0,0,2010-3
186,California,3,2010,37.03999748031747,(25-64)yr,0,1,0,97,0,0,0,0,0,2010-3
187,California,3,2010,37.03999748031747,(65+)yr,0,0,0,7,1,0,0,0,0,2010-3
188,California,3,2011,43.59443955322034,(0-4)yr,0,0,194,80,2,0,0,57,0,2011-3
189,California,3,2011,43.59443955322034,(5-24)yr,0,0,362,349,7,0,0,261,0,2011-3
190,California,3,2011,43.59443955322034,(25-64)yr,0,0,350,292,5,0,0,70,0,2011-3
191,California,3,2011,43.59443955322034,(65+)yr,0,0,206,21,2,0,0,10,0,2011-3
192,California,3,2012,50.50923520981818,(0-4)yr,0,0,28,4,0,0,0,1,0,2012-3
193,California,3,2012,50.50923520981818,(5-24)yr,0,0,61,18,2,0,0,5,0,2012-3
194,California,3,2012,50.50923520981818,(25-64)yr,0,0,60,18,2,0,0,6,0,2012-3
195,California,3,2012,50.50923520981818,(65+)yr,0,0,32,2,3,0,0,0,0,2012-3
196,California,3,2013,49.2529603424423,(0-4)yr,0,0,244,13,1,0,0,47,0,2013-3
197,California,3,2013,49.2529603424423,(5-24)yr,0,0,635,19,5,0,0,195,0,2013-3
198,California,3,2013,49.2529603424423,(25-64)yr,0,0,657,43,9,0,0,95,0,2013-3
199,California,3,2013,49.2529603424423,(65+)yr,0,0,838,11,39,0,0,57,0,2013-3
200,California,3,2014,51.125461330943395,(0-4)yr,0,0,9,272,2,0,0,3,0,2014-3
201,California,3,2014,51.125461330943395,(5-24)yr,0,0,35,615,4,0,0,9,0,2014-3
202,California,3,2014,51.125461330943395,(25-64)yr,0,0,34,1297,14,0,0,6,0,2014-3
203,California,3,2014,51.125461330943395,(65+)yr,0,0,20,292,4,0,0,2,0,2014-3
204,California,3,2015,57.478348851041666,(0-4)yr,0,0,190,0,2,0,0,19,0,2015-3
205,California,3,2015,57.478348851041666,(5-24)yr,0,0,707,1,5,0,0,56,0,2015-3
206,California,3,2015,57.478348851041666,(25-64)yr,0,0,582,0,12,0,0,61,0,2015-3
207,California,3,2015,57.478348851041666,(65+)yr,0,0,761,0,12,0,0,26,0,2015-3
208,California,3,2016,42.86880466483674,(0-4)yr,0,0,8,51,2,4,2,6,0,2016-3
209,California,3,2016,42.86880466483674,(5-24)yr,0,0,44,80,3,10,35,11,0,2016-3
210,California,3,2016,42.86880466483674,(25-64)yr,0,0,20,159,6,4,21,8,0,2016-3
211,California,3,2016,42.86880466483674,(65+)yr,0,0,9,30,2,0,10,5,0,2016-3
212,California,3,2017,23.30240270340909,(0-4)yr,0,0,151,3,1,7,9,3,0,2017-3
213,California,3,2017,23.30240270340909,(5-24)yr,0,0,585,10,2,37,35,7,0,2017-3
214,California,3,2017,23.30240270340909,(25-64)yr,0,0,518,24,5,20,36,9,0,2017-3
215,California,3,2017,23.30240270340909,(65+)yr,0,0,593,9,1,4,20,4,0,2017-3
216,California,4,1999,59.44513457565217,(0-4)yr,0,0,15,0,18,0,0,19,0,1999-4
217,California,4,1999,59.44513457565217,(5-24)yr,1,0,62,0,33,0,0,69,0,1999-4
218,California,4,1999,59.44513457565217,(25-64)yr,0,0,61,0,21,0,0,30,0,1999-4
219,California,4,1999,59.44513457565217,(65+)yr,0,0,31,0,21,0,0,6,0,1999-4
220,California,4,2000,48.217516811343295,(0-4)yr,0,0,20,0,9,0,0,2,0,2000-4
221,California,4,2000,48.217516811343295,(5-24)yr,2,0,48,0,5,0,0,0,0,2000-4
222,California,4,2000,48.217516811343295,(25-64)yr,0,0,73,0,23,0,0,0,0,2000-4
223,California,4,2000,48.217516811343295,(65+)yr,0,0,45,0,16,0,0,0,0,2000-4
224,California,4,2001,60.04658927661765,(0-4)yr,34,0,1,0,14,0,0,19,0,2001-4
225,California,4,2001,60.04658927661765,(5-24)yr,147,0,1,0,35,0,0,91,0,2001-4
226,California,4,2001,60.04658927661765,(25-64)yr,59,0,2,0,13,0,0,48,0,2001-4
227,California,4,2001,60.04658927661765,(65+)yr,2,0,1,0,0,0,0,13,0,2001-4
228,California,4,2002,57.10322322695651,(0-4)yr,0,0,81,0,25,0,0,0,0,2002-4
229,California,4,2002,57.10322322695651,(5-24)yr,1,0,148,0,44,0,0,1,0,2002-4
230,California,4,2002,57.10322322695651,(25-64)yr,0,0,105,0,32,0,0,0,0,2002-4
231,California,4,2002,57.10322322695651,(65+)yr,0,0,18,0,11,0,0,0,0,2002-4
232,California,4,2003,60.43552758972222,(0-4)yr,16,0,1,0,0,0,0,13,0,2003-4
233,California,4,2003,60.43552758972222,(5-24)yr,47,0,4,0,3,0,0,137,0,2003-4
234,California,4,2003,60.43552758972222,(25-64)yr,10,0,14,0,1,0,0,7,0,2003-4
235,California,4,2003,60.43552758972222,(65+)yr,0,0,4,0,0,0,0,1,0,2003-4
236,California,4,2004,68.35696271661972,(0-4)yr,0,0,40,0,0,0,0,0,0,2004-4
237,California,4,2004,68.35696271661972,(5-24)yr,0,0,22,0,5,0,0,1,0,2004-4
238,California,4,2004,68.35696271661972,(25-64)yr,0,0,14,0,4,0,0,1,0,2004-4
239,California,4,2004,68.35696271661972,(65+)yr,0,0,6,0,3,0,0,0,0,2004-4
240,California,4,2005,56.60721709869564,(0-4)yr,0,0,46,0,23,0,0,19,0,2005-4
241,California,4,2005,56.60721709869564,(5-24)yr,1,0,170,0,65,0,0,42,0,2005-4
242,California,4,2005,56.60721709869564,(25-64)yr,0,0,159,0,43,0,0,61,0,2005-4
243,California,4,2005,56.60721709869564,(65+)yr,0,0,85,0,32,0,0,5,0,2005-4
244,California,4,2006,43.06047619066667,(0-4)yr,1,0,37,0,8,0,0,2,0,2006-4
245,California,4,2006,43.06047619066667,(5-24)yr,2,0,134,0,25,0,0,3,0,2006-4
246,California,4,2006,43.06047619066667,(25-64)yr,1,0,86,0,10,0,0,0,0,2006-4
247,California,4,2006,43.06047619066667,(65+)yr,0,0,22,0,9,0,0,0,0,2006-4
248,California,4,2007,64.49938672249999,(0-4)yr,57,0,4,0,3,0,0,11,0,2007-4
249,California,4,2007,64.49938672249999,(5-24)yr,169,0,50,0,39,0,0,41,0,2007-4
250,California,4,2007,64.49938672249999,(25-64)yr,60,0,22,0,5,0,0,7,0,2007-4
251,California,4,2007,64.49938672249999,(65+)yr,7,0,0,0,0,0,0,0,0,2007-4
252,California,4,2008,20.64861390577465,(0-4)yr,33,0,45,0,6,0,0,24,0,2008-4
253,California,4,2008,20.64861390577465,(5-24)yr,92,0,189,0,22,0,0,45,0,2008-4
254,California,4,2008,20.64861390577465,(25-64)yr,52,0,111,0,14,0,0,64,0,2008-4
255,California,4,2008,20.64861390577465,(65+)yr,3,0,19,0,3,0,0,10,0,2008-4
256,California,4,2009,47.65242443917808,(0-4)yr,11,0,3,0,3,0,0,3,0,2009-4
257,California,4,2009,47.65242443917808,(5-24)yr,33,0,1,0,1,0,0,7,0,2009-4
258,California,4,2009,47.65242443917808,(25-64)yr,18,0,8,0,3,0,0,1,0,2009-4
259,California,4,2009,47.65242443917808,(65+)yr,2,0,2,0,2,0,0,0,0,2009-4
260,California,4,2010,28.609901738460316,(0-4)yr,0,0,0,28,1,0,0,0,0,2010-4
261,California,4,2010,28.609901738460316,(5-24)yr,0,0,1,106,3,0,0,2,0,2010-4
262,California,4,2010,28.609901738460316,(25-64)yr,0,0,0,79,0,0,0,1,0,2010-4
263,California,4,2010,28.609901738460316,(65+)yr,0,0,2,6,1,0,0,0,0,2010-4
264,California,4,2011,45.41629109982143,(0-4)yr,0,0,189,100,2,0,0,77,0,2011-4
265,California,4,2011,45.41629109982143,(5-24)yr,0,0,336,473,5,0,0,346,0,2011-4
266,California,4,2011,45.41629109982143,(25-64)yr,0,0,386,356,11,0,0,86,0,2011-4
267,California,4,2011,45.41629109982143,(65+)yr,0,0,245,35,9,0,0,22,0,2011-4
268,California,4,2012,48.860764944255315,(0-4)yr,0,0,33,7,2,0,0,2,0,2012-4
269,California,4,2012,48.860764944255315,(5-24)yr,0,0,85,34,2,0,0,7,0,2012-4
270,California,4,2012,48.860764944255315,(25-64)yr,0,0,84,25,0,0,0,6,0,2012-4
271,California,4,2012,48.860764944255315,(65+)yr,0,0,43,1,1,0,0,1,0,2012-4
272,California,4,2013,42.92139971163636,(0-4)yr,0,0,213,17,2,0,0,59,0,2013-4
273,California,4,2013,42.92139971163636,(5-24)yr,0,0,477,30,2,0,0,208,0,2013-4
274,California,4,2013,42.92139971163636,(25-64)yr,0,0,560,48,10,0,0,112,0,2013-4
275,California,4,2013,42.92139971163636,(65+)yr,0,0,614,7,21,0,0,32,0,2013-4
276,California,4,2014,59.24185744769231,(0-4)yr,0,0,7,245,0,0,0,9,0,2014-4
277,California,4,2014,59.24185744769231,(5-24)yr,0,0,29,577,5,0,0,14,0,2014-4
278,California,4,2014,59.24185744769231,(25-64)yr,0,0,40,998,30,0,0,14,0,2014-4
279,California,4,2014,59.24185744769231,(65+)yr,0,0,38,228,6,0,0,8,0,2014-4
280,California,4,2015,55.086297376122445,(0-4)yr,0,0,187,2,2,0,0,20,0,2015-4
281,California,4,2015,55.086297376122445,(5-24)yr,0,0,643,1,2,0,0,56,0,2015-4
282,California,4,2015,55.086297376122445,(25-64)yr,0,0,503,2,2,0,0,66,0,2015-4
283,California,4,2015,55.086297376122445,(65+)yr,0,0,680,0,4,0,0,45,0,2015-4
284,California,4,2016,34.143187830625,(0-4)yr,0,0,14,75,2,2,11,2,0,2016-4
285,California,4,2016,34.143187830625,(5-24)yr,0,0,80,121,4,17,25,34,0,2016-4
286,California,4,2016,34.143187830625,(25-64)yr,0,0,31,225,7,2,39,21,0,2016-4
287,California,4,2016,34.143187830625,(65+)yr,0,0,14,37,1,0,13,4,0,2016-4
288,California,4,2017,35.996731610000005,(0-4)yr,0,0,148,9,1,9,12,2,0,2017-4
289,California,4,2017,35.996731610000005,(5-24)yr,0,0,739,4,10,37,43,13,0,2017-4
290,California,4,2017,35.996731610000005,(25-64)yr,0,0,554,17,1,22,37,8,0,2017-4
